method,split,seed,episodes,success_rate,mean_edge_f1,mean_birth_f1,mean_death_f1,mean_graph_edit,mean_component_accuracy,mean_jam_f1,mean_safety_violation_rate,mean_chain_contact_rate,mean_pocket_contact_rate,mean_fixture_contact_rate,mean_wall_contact_rate,mean_final_progress,mean_final_y_error,mean_energy
random_forest_topology_planner,delayed_topology_transition,7,6,0.00000,0.19734,0.63889,0.10637,0.24870,0.10069,1.00000,0.81250,0.00000,0.00000,0.93750,0.00694,0.23810,0.09752,8.18304
random_forest_topology_planner,distractor_contact,0,6,0.00000,0.80428,0.96181,0.73669,0.05772,0.72917,0.84375,0.00000,0.15972,0.14930,0.01389,0.00694,0.15874,0.22433,11.94211
random_forest_topology_planner,distractor_contact,1,6,0.00000,0.65532,0.93750,0.45428,0.13542,0.43403,0.54234,0.00000,0.47917,0.44792,0.01042,0.00000,0.43848,0.16261,11.74039
random_forest_topology_planner,distractor_contact,2,6,0.16667,0.66643,0.94167,0.40174,0.15269,0.37708,0.34409,0.00000,0.62917,0.57639,0.00000,0.00000,0.54206,0.03534,10.81766
random_forest_topology_planner,distractor_contact,3,6,0.00000,0.70706,0.94097,0.46354,0.11849,0.44444,0.35484,0.00000,0.48264,0.44792,0.01736,0.00347,0.46843,0.12408,26.12876
random_forest_topology_planner,distractor_contact,4,6,0.16667,0.61597,0.92639,0.34421,0.16189,0.31389,0.35417,0.00000,0.62430,0.57291,0.00347,0.00000,0.55384,0.10166,11.07740
random_forest_topology_planner,distractor_contact,5,6,0.00000,0.86979,0.96528,0.80440,0.04774,0.78820,0.83333,0.00000,0.15972,0.14930,0.00694,0.00000,0.14088,0.05109,11.78426
random_forest_topology_planner,distractor_contact,6,6,0.00000,0.91088,0.97222,0.92130,0.01606,0.92014,1.00000,0.00000,0.00347,0.00000,0.01389,0.00000,0.03565,0.19024,11.24336
random_forest_topology_planner,distractor_contact,7,6,0.33333,0.70975,0.94827,0.48838,0.12376,0.47442,0.50000,0.00000,0.48044,0.42159,0.00694,0.00000,0.42717,0.09288,11.60014
random_forest_topology_planner,fixture_near_wall_jam,0,6,0.00000,0.84722,0.88194,0.96412,0.01997,0.85069,1.00000,0.00000,0.00000,0.00000,0.00000,0.01042,0.00000,0.02704,41.59652
random_forest_topology_planner,fixture_near_wall_jam,1,6,0.00000,0.81597,0.99306,0.82639,0.02431,0.82292,1.00000,0.00000,0.00000,0.00000,0.00000,0.00347,0.00000,0.03449,41.75040
random_forest_topology_planner,fixture_near_wall_jam,2,6,0.00000,0.97569,0.99653,0.97917,0.00304,0.97569,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03122,11.16943
random_forest_topology_planner,fixture_near_wall_jam,3,6,0.00000,0.91204,0.98611,0.91783,0.01259,0.90278,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03167,57.26794
random_forest_topology_planner,fixture_near_wall_jam,4,6,0.00000,0.79977,0.97569,0.83102,0.02604,0.79514,1.00000,0.00000,0.00000,0.00000,0.00000,0.00347,0.00000,0.03919,42.32199
random_forest_topology_planner,fixture_near_wall_jam,5,6,0.00000,0.82060,0.97222,0.84375,0.02300,0.81597,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03145,56.98690
random_forest_topology_planner,fixture_near_wall_jam,6,6,0.00000,0.85301,0.89583,0.95023,0.01953,0.85069,1.00000,0.00000,0.00000,0.00000,0.00000,0.00347,0.00000,0.03748,57.29323
random_forest_topology_planner,fixture_near_wall_jam,7,6,0.00000,0.84722,0.99653,0.86227,0.01953,0.85069,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04117,26.72931
random_forest_topology_planner,fixture_topology_shift,0,6,0.00000,0.25058,0.75000,0.43600,0.12023,0.17709,1.00000,0.35417,0.00694,0.00000,0.23264,0.00347,0.09356,0.08069,31.19309
random_forest_topology_planner,fixture_topology_shift,1,6,0.00000,0.37523,0.66319,0.40151,0.13758,0.25000,1.00000,0.56944,0.01389,0.00347,0.41667,0.00694,0.27319,0.08612,30.42910
random_forest_topology_planner,fixture_topology_shift,2,6,0.00000,0.39699,0.84375,0.45301,0.10156,0.34375,1.00000,0.29514,0.00000,0.00000,0.20139,0.00694,0.09756,0.04592,22.09289
random_forest_topology_planner,fixture_topology_shift,3,6,0.00000,0.25521,0.88889,0.33438,0.11675,0.25694,1.00000,0.19444,0.00694,0.00000,0.15972,0.00694,0.17520,0.07980,18.73784
random_forest_topology_planner,fixture_topology_shift,4,6,0.00000,0.56019,0.77315,0.44618,0.11111,0.43403,0.83333,0.44792,0.00694,0.01042,0.40972,0.00000,0.08521,0.01784,29.52484
random_forest_topology_planner,fixture_topology_shift,5,6,0.00000,0.57870,0.88194,0.62616,0.07248,0.54514,1.00000,0.25347,0.00000,0.00000,0.15972,0.00000,0.00000,0.01857,33.55659
random_forest_topology_planner,fixture_topology_shift,6,6,0.00000,0.60474,0.90972,0.63079,0.06033,0.55208,1.00000,0.15972,0.00347,0.00000,0.10069,0.00347,0.08872,0.05287,24.06661
random_forest_topology_planner,fixture_topology_shift,7,6,0.00000,0.46875,0.87847,0.52477,0.10851,0.45486,1.00000,0.44097,0.00000,0.00000,0.34375,0.00000,0.00000,0.01462,29.73296
random_forest_topology_planner,friction_mass_shift,0,6,0.00000,0.22199,0.94444,0.10139,0.19575,0.05556,0.52117,0.00000,0.47917,0.44792,0.00000,0.00694,0.65502,0.06123,12.18841
random_forest_topology_planner,friction_mass_shift,1,6,0.16667,0.35396,0.92639,0.17627,0.16580,0.14445,0.50000,0.00000,0.46944,0.42361,0.00000,0.00694,0.77628,0.10061,11.68650
random_forest_topology_planner,friction_mass_shift,2,6,0.16667,0.30313,0.93125,0.12141,0.17474,0.07569,0.52117,0.00000,0.46944,0.43403,0.00000,0.01389,0.79843,0.11242,11.88894
random_forest_topology_planner,friction_mass_shift,3,6,0.16667,0.31086,0.94028,0.12141,0.17335,0.08958,0.52151,0.00000,0.46944,0.42361,0.00000,0.00347,0.53251,0.04025,11.86900
random_forest_topology_planner,friction_mass_shift,4,6,0.16667,0.39028,0.93820,0.21157,0.16024,0.17083,0.51075,0.00000,0.46944,0.42708,0.00000,0.00694,0.67578,0.08626,11.37324
random_forest_topology_planner,friction_mass_shift,5,6,0.33333,0.38012,0.89167,0.16528,0.18941,0.10000,0.35417,0.00000,0.61944,0.55208,0.00000,0.00694,0.68281,0.06316,11.25780
random_forest_topology_planner,friction_mass_shift,6,6,0.33333,0.29051,0.92917,0.10486,0.17361,0.06667,0.50000,0.00000,0.47153,0.41458,0.00000,0.00694,0.82073,0.14176,11.58920
random_forest_topology_planner,friction_mass_shift,7,6,0.33333,0.38287,0.92222,0.12998,0.18602,0.07778,0.34375,0.00000,0.61944,0.54861,0.00000,0.00347,0.65392,0.06785,11.20998
random_forest_topology_planner,nominal_push_to_pocket,0,6,0.16667,0.51377,0.93819,0.05833,0.23247,0.04445,0.01042,0.00000,0.94861,0.87152,0.00000,0.00000,0.81385,0.02430,11.23029
random_forest_topology_planner,nominal_push_to_pocket,1,6,0.33333,0.56111,0.89931,0.21632,0.19427,0.18125,0.16667,0.00000,0.77916,0.69792,0.00347,0.00347,0.75779,0.02897,26.51100
random_forest_topology_planner,nominal_push_to_pocket,2,6,0.33333,0.51169,0.90347,0.07732,0.22873,0.04445,0.01042,0.00000,0.93889,0.84722,0.00000,0.00000,0.81407,0.01335,10.99395
random_forest_topology_planner,nominal_push_to_pocket,3,6,0.33333,0.50474,0.91528,0.06632,0.23090,0.04445,0.00000,0.00000,0.93889,0.85417,0.00000,0.00000,0.81567,0.01505,11.09111
random_forest_topology_planner,nominal_push_to_pocket,4,6,0.33333,0.50197,0.91319,0.07153,0.23116,0.03889,0.03159,0.00000,0.93889,0.85069,0.00000,0.00000,0.81677,0.01135,11.34120
random_forest_topology_planner,nominal_push_to_pocket,5,6,0.33333,0.50081,0.90625,0.07674,0.23116,0.03889,0.02151,0.00000,0.93889,0.84722,0.00000,0.00000,0.81758,0.01597,11.15246
random_forest_topology_planner,nominal_push_to_pocket,6,6,0.16667,0.50463,0.93125,0.05486,0.23438,0.02916,0.02151,0.00000,0.95694,0.87153,0.00000,0.00000,0.81568,0.02063,11.22034
random_forest_topology_planner,nominal_push_to_pocket,7,6,0.00000,0.50891,0.93750,0.05556,0.23655,0.03820,0.02151,0.00000,0.95833,0.89583,0.00000,0.00000,0.81120,0.01317,11.08497
random_forest_topology_planner,pocket_relocation,0,6,0.16667,0.65238,0.93472,0.33970,0.14236,0.30417,0.47889,0.13542,0.63264,0.42361,0.15625,0.01042,0.42325,0.10687,25.08340
random_forest_topology_planner,pocket_relocation,1,6,0.16667,0.52014,0.92639,0.07697,0.23134,0.05833,0.03159,0.00000,0.94514,0.87153,0.00000,0.00000,0.81591,0.12313,11.51108
random_forest_topology_planner,pocket_relocation,2,6,0.00000,0.50984,0.93750,0.05961,0.23655,0.04167,0.02151,0.00000,0.95833,0.89583,0.00347,0.00000,0.81502,0.13587,11.04068
random_forest_topology_planner,pocket_relocation,3,6,0.16667,0.52916,0.93125,0.09896,0.22847,0.06806,0.00000,0.00000,0.94861,0.87500,0.00000,0.00000,0.81706,0.12207,11.09922
random_forest_topology_planner,pocket_relocation,4,6,0.00000,0.52651,0.93750,0.07812,0.23264,0.05556,0.05309,0.00000,0.95833,0.89583,0.00000,0.00000,0.81239,0.10281,10.93414
random_forest_topology_planner,pocket_relocation,5,6,0.33333,0.57361,0.89931,0.22396,0.19453,0.18958,0.18817,0.00000,0.78264,0.70139,0.00347,0.01042,0.67830,0.11097,25.55327
random_forest_topology_planner,pocket_relocation,6,6,0.16667,0.51435,0.93472,0.06354,0.23290,0.05833,0.02151,0.00000,0.93819,0.87152,0.00000,0.00000,0.81491,0.12309,11.25481
random_forest_topology_planner,pocket_relocation,7,6,0.16667,0.51875,0.92083,0.07917,0.23160,0.05833,0.04200,0.00000,0.94861,0.87153,0.00000,0.00000,0.81818,0.10951,11.43683
risk_averse_graph_planner,actuator_limit_chain,0,6,0.00000,0.48264,0.29398,0.57986,0.14800,0.51389,1.00000,0.50347,0.00347,0.00000,0.47222,0.01042,0.16123,0.15022,15.60811
risk_averse_graph_planner,actuator_limit_chain,1,6,0.00000,0.43160,0.25926,0.68044,0.15061,0.25694,0.66667,0.76389,0.00694,0.00347,0.44097,0.01736,0.38702,0.17505,26.84037
risk_averse_graph_planner,actuator_limit_chain,2,6,0.16667,0.44860,0.35278,0.58976,0.15856,0.30170,0.83333,0.39236,0.14197,0.12963,0.35764,0.00694,0.35657,0.09915,24.24334
risk_averse_graph_planner,actuator_limit_chain,3,6,0.00000,0.33229,0.39873,0.63310,0.13672,0.20486,0.66667,0.27083,0.00347,0.01042,0.37500,0.01389,0.43604,0.16506,21.82437
risk_averse_graph_planner,actuator_limit_chain,4,6,0.00000,0.21111,0.23727,0.82396,0.14930,0.19444,0.83333,0.13542,0.00347,0.09375,0.07986,0.02430,0.79632,0.21283,45.13001
risk_averse_graph_planner,actuator_limit_chain,5,6,0.00000,0.14618,0.16030,0.82454,0.20443,0.11458,0.50000,0.26736,0.02083,0.02083,0.15278,0.01736,0.29869,0.09064,43.08743
risk_averse_graph_planner,actuator_limit_chain,6,6,0.00000,0.40926,0.44329,0.63600,0.13238,0.27083,0.83333,0.53472,0.01736,0.00694,0.42014,0.01042,0.33646,0.17251,14.17938
risk_averse_graph_planner,actuator_limit_chain,7,6,0.00000,0.46678,0.31250,0.62095,0.15755,0.34375,0.66667,0.53125,0.01042,0.00694,0.44097,0.01389,0.14239,0.11646,24.58720
risk_averse_graph_planner,combined_extreme_stress,0,6,0.00000,0.15903,0.16782,0.87373,0.18750,0.10764,0.50000,0.00000,0.01389,0.00347,0.02778,0.03125,0.34281,0.15794,63.46669
risk_averse_graph_planner,combined_extreme_stress,1,6,0.00000,0.51840,0.45255,0.90856,0.12500,0.38542,0.83333,0.00000,0.02431,0.00000,0.01736,0.02431,0.41494,0.17462,35.27617
risk_averse_graph_planner,combined_extreme_stress,2,6,0.00000,0.38542,0.24769,0.94792,0.16623,0.23611,0.50000,0.00000,0.00694,0.00000,0.02430,0.01736,0.15044,0.06434,55.03986
risk_averse_graph_planner,combined_extreme_stress,3,6,0.00000,0.29352,0.27546,0.88773,0.15408,0.25347,0.33333,0.00000,0.03125,0.09722,0.02778,0.01389,0.50082,0.14019,25.70391
risk_averse_graph_planner,combined_extreme_stress,4,6,0.00000,0.28935,0.28009,0.92801,0.15278,0.24306,0.66667,0.00000,0.01389,0.01389,0.04861,0.01736,0.39945,0.07950,43.79925
risk_averse_graph_planner,combined_extreme_stress,5,6,0.00000,0.55393,0.43113,0.86157,0.12891,0.37847,0.66667,0.00000,0.02778,0.04514,0.02778,0.03472,0.56289,0.19552,42.24881
risk_averse_graph_planner,combined_extreme_stress,6,6,0.00000,0.41863,0.40880,0.94734,0.11371,0.40278,0.66667,0.00000,0.00000,0.01389,0.02778,0.02083,0.56763,0.17205,56.11668
risk_averse_graph_planner,combined_extreme_stress,7,6,0.00000,0.63102,0.53611,0.95232,0.08203,0.49653,0.83333,0.00000,0.00694,0.00347,0.04514,0.02778,0.28020,0.10970,37.54624
risk_averse_graph_planner,combined_stress,0,6,0.16667,0.27194,0.27025,0.73264,0.15660,0.19444,0.33333,0.13195,0.20069,0.17361,0.10069,0.02431,0.55762,0.19984,24.92140
risk_averse_graph_planner,combined_stress,1,6,0.00000,0.14896,0.15394,0.89051,0.15538,0.13195,0.83333,0.13195,0.02778,0.01736,0.05208,0.02778,0.46941,0.20542,54.14770
risk_averse_graph_planner,combined_stress,2,6,0.16667,0.65940,0.59248,0.57003,0.12856,0.30764,0.50000,0.11111,0.45278,0.41181,0.10069,0.00347,0.62171,0.09402,24.03285
risk_averse_graph_planner,combined_stress,3,6,0.00000,0.35174,0.27893,0.84595,0.15451,0.21528,0.33333,0.21528,0.09722,0.06597,0.12847,0.01042,0.42751,0.14222,40.77294
risk_averse_graph_planner,combined_stress,4,6,0.00000,0.33704,0.30961,0.84144,0.14149,0.31944,1.00000,0.25347,0.02083,0.00000,0.12153,0.04861,0.62176,0.24930,47.16376
risk_averse_graph_planner,combined_stress,5,6,0.16667,0.36299,0.31701,0.78750,0.13107,0.19167,0.66667,0.11111,0.19931,0.15972,0.07639,0.02778,0.72191,0.19259,29.62872
risk_averse_graph_planner,combined_stress,6,6,0.00000,0.15775,0.15972,0.70660,0.23047,0.29514,0.33333,0.00000,0.11111,0.24306,0.03472,0.02083,0.59725,0.13668,50.22936
risk_averse_graph_planner,combined_stress,7,6,0.00000,0.65058,0.70139,0.33160,0.14193,0.25000,0.50000,0.37153,0.37153,0.35069,0.37500,0.00000,0.32587,0.04914,16.16599
risk_averse_graph_planner,contact_chain_transfer,0,6,0.00000,0.38889,0.35648,0.96528,0.08941,0.36806,1.00000,0.00000,0.00000,0.00000,0.00694,0.02083,0.39877,0.19733,42.70777
risk_averse_graph_planner,contact_chain_transfer,1,6,0.00000,0.64063,0.63947,0.82292,0.07205,0.50347,0.83333,0.00000,0.15972,0.14930,0.00000,0.00694,0.40630,0.10848,24.06541
risk_averse_graph_planner,contact_chain_transfer,2,6,0.16667,0.51134,0.50840,0.82458,0.10069,0.37923,0.83333,0.00000,0.15927,0.14493,0.00000,0.02431,0.44260,0.10343,43.89904
risk_averse_graph_planner,contact_chain_transfer,3,6,0.00000,0.55556,0.56829,0.78241,0.09809,0.36806,0.66667,0.00000,0.23264,0.21181,0.00000,0.01389,0.45120,0.11267,36.95488
risk_averse_graph_planner,contact_chain_transfer,4,6,0.00000,0.27731,0.28148,0.92940,0.10677,0.26389,0.83333,0.00000,0.00694,0.00347,0.01042,0.02778,0.39177,0.16945,34.33847
risk_averse_graph_planner,contact_chain_transfer,5,6,0.00000,0.41505,0.44560,0.77778,0.11849,0.27083,0.50000,0.00000,0.23264,0.20833,0.00000,0.02431,0.61275,0.14052,37.11617
risk_averse_graph_planner,contact_chain_transfer,6,6,0.16667,0.66030,0.64259,0.86111,0.06866,0.52639,0.66667,0.00000,0.17431,0.14236,0.00000,0.01389,0.54681,0.15322,16.22907
risk_averse_graph_planner,contact_chain_transfer,7,6,0.00000,0.39930,0.41551,0.78472,0.15147,0.23611,0.50000,0.00000,0.22222,0.19097,0.00000,0.00694,0.57698,0.09378,43.09325
risk_averse_graph_planner,contact_sensor_noise_burst,0,6,0.16667,0.47452,0.50984,0.55405,0.14149,0.12708,0.16667,0.00000,0.52153,0.45139,0.00347,0.01042,0.53155,0.14796,27.64386
risk_averse_graph_planner,contact_sensor_noise_burst,1,6,0.00000,0.60440,0.67882,0.39167,0.17578,0.09027,0.00000,0.00000,0.72917,0.67708,0.00000,0.00000,0.80680,0.02601,30.23310
risk_averse_graph_planner,contact_sensor_noise_burst,2,6,0.50000,0.67690,0.71991,0.38472,0.13924,0.16111,0.16667,0.00000,0.71944,0.67361,0.00000,0.00694,0.82517,0.06850,20.92509
risk_averse_graph_planner,contact_sensor_noise_burst,3,6,0.33333,0.64296,0.61111,0.48595,0.16537,0.18889,0.16667,0.00000,0.64236,0.56458,0.00347,0.00694,0.77994,0.05120,22.31813
risk_averse_graph_planner,contact_sensor_noise_burst,4,6,0.33333,0.33456,0.35648,0.72870,0.16727,0.12778,0.50000,0.00000,0.32431,0.26389,0.03958,0.01389,0.64636,0.11298,34.34372
risk_averse_graph_planner,contact_sensor_noise_burst,5,6,0.16667,0.56433,0.59711,0.51215,0.15729,0.18681,0.16667,0.00000,0.54930,0.48264,0.00347,0.00347,0.63138,0.06536,32.78910
risk_averse_graph_planner,contact_sensor_noise_burst,6,6,0.16667,0.36426,0.38253,0.68079,0.16858,0.13542,0.16667,0.00000,0.39653,0.33681,0.00694,0.00694,0.55156,0.11935,31.08410
risk_averse_graph_planner,contact_sensor_noise_burst,7,6,0.50000,0.58032,0.61516,0.48102,0.16094,0.14167,0.16667,0.00000,0.62847,0.55208,0.00000,0.00347,0.77578,0.07211,33.04746
risk_averse_graph_planner,delayed_topology_transition,0,6,0.00000,0.10208,0.08449,0.78877,0.21832,0.25694,0.16667,0.05208,0.02778,0.13889,0.08681,0.02431,0.54743,0.16172,35.39696
risk_averse_graph_planner,delayed_topology_transition,1,6,0.00000,0.09618,0.10590,0.91435,0.17882,0.11111,0.33333,0.00000,0.01042,0.01042,0.05556,0.02431,0.49230,0.16829,30.19874
risk_averse_graph_planner,delayed_topology_transition,2,6,0.00000,0.09086,0.06366,0.93819,0.16797,0.10764,0.33333,0.00000,0.01389,0.00000,0.08681,0.01389,0.30409,0.16675,14.21261
risk_averse_graph_planner,delayed_topology_transition,3,6,0.00000,0.09815,0.08854,0.90243,0.18967,0.10764,0.16667,0.00000,0.02083,0.02083,0.08680,0.01389,0.45735,0.13145,32.00332
risk_averse_graph_planner,delayed_topology_transition,4,6,0.00000,0.07917,0.07870,0.89583,0.17839,0.09722,0.33333,0.13542,0.02430,0.00000,0.06597,0.02083,0.45693,0.15852,25.37487
risk_averse_graph_planner,delayed_topology_transition,5,6,0.00000,0.07477,0.06852,0.92708,0.17926,0.08333,0.33333,0.00000,0.01736,0.01042,0.05556,0.01042,0.50664,0.15043,15.83979
risk_averse_graph_planner,delayed_topology_transition,6,6,0.00000,0.15475,0.09977,0.89931,0.18186,0.11806,0.00000,0.00000,0.01389,0.00694,0.08681,0.02083,0.39385,0.07530,34.43138
risk_averse_graph_planner,delayed_topology_transition,7,6,0.00000,0.06886,0.05949,0.94549,0.15885,0.08333,0.00000,0.00000,0.00347,0.00000,0.05208,0.01736,0.60679,0.18449,22.05114
risk_averse_graph_planner,distractor_contact,0,6,0.00000,0.44375,0.42245,0.80498,0.13715,0.28819,0.33333,0.00000,0.17361,0.15278,0.02084,0.01736,0.33296,0.18408,37.27412
risk_averse_graph_planner,distractor_contact,1,6,0.00000,0.25127,0.26910,0.74537,0.16363,0.11805,0.00980,0.00000,0.23264,0.19791,0.01389,0.01389,0.29151,0.28011,32.02822
risk_averse_graph_planner,distractor_contact,2,6,0.00000,0.25648,0.26562,0.76261,0.19705,0.14583,0.18889,0.00000,0.21528,0.21528,0.00347,0.01042,0.36552,0.20227,40.00012
risk_averse_graph_planner,distractor_contact,3,6,0.00000,0.22789,0.23021,0.78739,0.16623,0.09028,0.16667,0.00000,0.20139,0.18750,0.02083,0.01042,0.20977,0.24064,32.56216
risk_averse_graph_planner,distractor_contact,4,6,0.00000,0.26979,0.30428,0.74306,0.17969,0.14236,0.16667,0.00000,0.24305,0.22570,0.00694,0.01042,0.41889,0.16551,24.27435
risk_averse_graph_planner,distractor_contact,5,6,0.00000,0.28206,0.27662,0.91724,0.15278,0.23611,0.16667,0.00000,0.03472,0.02083,0.01736,0.01042,0.12915,0.13797,38.14759
risk_averse_graph_planner,distractor_contact,6,6,0.00000,0.10903,0.09491,0.91944,0.20486,0.08333,0.00000,0.00000,0.01389,0.00000,0.02431,0.00347,0.02974,0.09061,34.13665
risk_averse_graph_planner,distractor_contact,7,6,0.00000,0.16146,0.15278,0.89178,0.18576,0.13542,0.00000,0.00000,0.09028,0.05556,0.01389,0.02430,0.27376,0.18977,54.36121
risk_averse_graph_planner,fixture_near_wall_jam,0,6,0.00000,0.37431,0.38681,0.89121,0.13672,0.30903,0.16667,0.00000,0.01389,0.00000,0.02778,0.01736,0.18656,0.27180,39.74759
risk_averse_graph_planner,fixture_near_wall_jam,1,6,0.00000,0.15497,0.18866,0.86632,0.20356,0.10417,0.16667,0.00000,0.02083,0.01042,0.01389,0.01736,0.35112,0.12302,45.35984
risk_averse_graph_planner,fixture_near_wall_jam,2,6,0.00000,0.37407,0.35301,0.91366,0.14453,0.29167,0.50000,0.00000,0.06250,0.04861,0.00694,0.00347,0.32034,0.13391,31.94038
risk_averse_graph_planner,fixture_near_wall_jam,3,6,0.00000,0.46238,0.35463,0.90324,0.14453,0.31250,0.16667,0.00000,0.01389,0.00694,0.01736,0.02083,0.24404,0.26659,46.78127
risk_averse_graph_planner,fixture_near_wall_jam,4,6,0.00000,0.32338,0.30648,0.88079,0.16710,0.25347,0.33333,0.00000,0.02083,0.03125,0.03125,0.00347,0.42083,0.15106,17.23106
risk_averse_graph_planner,fixture_near_wall_jam,5,6,0.00000,0.22500,0.22801,0.87153,0.18663,0.25347,0.16667,0.00000,0.01389,0.06250,0.01389,0.03472,0.19862,0.15749,52.66927
risk_averse_graph_planner,fixture_near_wall_jam,6,6,0.00000,0.20903,0.17130,0.83854,0.22309,0.12153,0.00000,0.00000,0.02431,0.05208,0.02083,0.00000,0.33187,0.14513,32.85268
risk_averse_graph_planner,fixture_near_wall_jam,7,6,0.00000,0.18889,0.14236,0.80903,0.24913,0.16667,0.00000,0.12500,0.03125,0.04514,0.06944,0.00347,0.38221,0.15819,48.00282
risk_averse_graph_planner,fixture_topology_shift,0,6,0.00000,0.58866,0.43692,0.60880,0.14410,0.40625,0.50000,0.26736,0.15972,0.14930,0.22569,0.01042,0.26216,0.06745,42.31399
risk_averse_graph_planner,fixture_topology_shift,1,6,0.00000,0.65035,0.45255,0.87083,0.10416,0.46181,0.66667,0.39583,0.02083,0.00347,0.25694,0.01736,0.11183,0.10503,32.47639
risk_averse_graph_planner,fixture_topology_shift,2,6,0.00000,0.64514,0.36806,0.94606,0.10938,0.44097,1.00000,0.17361,0.00694,0.00347,0.10069,0.01042,0.12756,0.07935,29.23432
risk_averse_graph_planner,fixture_topology_shift,3,6,0.00000,0.50567,0.30903,0.90856,0.12934,0.31250,0.83333,0.17014,0.01389,0.01736,0.07639,0.03472,0.44021,0.11536,47.28007
risk_averse_graph_planner,fixture_topology_shift,4,6,0.00000,0.57408,0.43518,0.91319,0.11545,0.44097,0.83333,0.17014,0.02083,0.00347,0.08333,0.01042,0.16540,0.07828,41.83960
risk_averse_graph_planner,fixture_topology_shift,5,6,0.00000,0.70891,0.54224,0.88820,0.10157,0.45486,0.50000,0.09722,0.07639,0.06597,0.07639,0.00000,0.30346,0.06429,37.23396
risk_averse_graph_planner,fixture_topology_shift,6,6,0.00000,0.57928,0.52083,0.74062,0.14583,0.68750,0.66667,0.00000,0.00000,0.22569,0.05903,0.00347,0.48615,0.06662,34.45741
